[SUCCESS] 2026-05-23 08:31:21 | F1System | ML pipeline tamamlandı: Bahrain
[INFO] 2026-05-23 08:31:21 | InsightEngine | Insight engine çalışıyor: Bahrain
[INFO] 2026-05-23 08:31:21 | InsightEngine | Insight engine tamamlandı: Bahrain
[INFO] 2026-05-23 08:31:21 | Visualization | Grafik üretimi başlıyor: Bahrain
[INFO] 2026-05-23 08:31:23 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:31:23 | CacheManager | Analysis cache created: Bahrain → bahrain_v2.json
[INFO] 2026-05-23 08:31:23 | ReportGenerator | Rapor üretiliyor: Bahrain
[INFO] 2026-05-23 08:31:23 | ReportGenerator | Raporlar kaydedildi: bahrain_report_20260523_0831.md, bahrain_report_20260523_0831.txt
[INFO] 2026-05-23 08:31:24 | PDFReport | PDF raporu oluşturuldu: bahrain_report_20260523_0831.pdf
[SUCCESS] 2026-05-23 08:31:24 | F1System | Dashboard data is ready: Bahrain (4.3s)
[INFO] 2026-05-23 08:31:24 | DataLoader | ==================================================
[INFO] 2026-05-23 08:31:24 | DataLoader | Yarış yükleniyor: Monaco 2025
[WARNING] 2026-05-23 08:31:24 | DataLoader | fastf1 kütüphanesi bulunamadı. Örnek veri kullanılacak.
[ERROR] 2026-05-23 08:31:24 | DataLoader | fastf1 yüklü değil. 'pip install fastf1' komutu çalıştırın.
[WARNING] 2026-05-23 08:31:24 | Utils | [SIMULATED] Monaco için simüle veri üretiliyor. Gerçek veri için internet bağlantısı ve FastF1 gereklidir.
[WARNING] 2026-05-23 08:31:24 | Utils | [SIMULATED] Monaco: 1560 satır, 20 pilot üretildi. Bu veriler gerçek değildir.
[INFO] 2026-05-23 08:31:24 | DataLoader | Preprocessing başlıyor...
[INFO] 2026-05-23 08:31:24 | Preprocessing | Preprocessing started: Monaco (1560 satır)
[INFO] 2026-05-23 08:31:24 | Preprocessing | Preprocessing tamamlandı: 1560 satır (0 satır çıkarıldı).
[INFO] 2026-05-23 08:31:24 | Database | Monaco: 1560 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 08:31:24 | DataLoader | Feature engineering başlıyor...
[INFO] 2026-05-23 08:31:24 | FeatureEngineering | Feature engineering başladı: Monaco
[INFO] 2026-05-23 08:31:24 | FeatureEngineering | Feature engineering tamamlandı: 36 sütun mevcut.
[SUCCESS] 2026-05-23 08:31:24 | F1System | Monaco: İşlenmiş veri kaydedildi (1560 tur).
[INFO] 2026-05-23 08:31:24 | EDA | EDA başlıyor: Monaco
[INFO] 2026-05-23 08:31:25 | EDA | EDA tamamlandı: Monaco
[INFO] 2026-05-23 08:31:25 | Analysis | Analizler başlıyor: Monaco
[INFO] 2026-05-23 08:31:25 | Analysis | Tüm analizler tamamlandı: Monaco
[INFO] 2026-05-23 08:31:25 | Models | ML pipeline başlıyor: Monaco
[SUCCESS] 2026-05-23 08:31:25 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:31:25 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 08:31:25 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:31:25 | F1System | ML pipeline tamamlandı: Monaco
[INFO] 2026-05-23 08:31:25 | InsightEngine | Insight engine çalışıyor: Monaco
[INFO] 2026-05-23 08:31:25 | InsightEngine | Insight engine tamamlandı: Monaco
[INFO] 2026-05-23 08:31:25 | Visualization | Grafik üretimi başlıyor: Monaco
[INFO] 2026-05-23 08:31:27 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:31:27 | CacheManager | Analysis cache created: Monaco → monaco_v2.json
[INFO] 2026-05-23 08:31:27 | ReportGenerator | Rapor üretiliyor: Monaco
[INFO] 2026-05-23 08:31:27 | ReportGenerator | Raporlar kaydedildi: monaco_report_20260523_0831.md, monaco_report_20260523_0831.txt
[INFO] 2026-05-23 08:31:28 | PDFReport | PDF raporu oluşturuldu: monaco_report_20260523_0831.pdf
[SUCCESS] 2026-05-23 08:31:28 | F1System | Dashboard data is ready: Monaco (3.8s)
[INFO] 2026-05-23 08:31:28 | DataLoader | ==================================================
[INFO] 2026-05-23 08:31:28 | DataLoader | Yarış yükleniyor: Great Britain 2025
[WARNING] 2026-05-23 08:31:28 | DataLoader | fastf1 kütüphanesi bulunamadı. Örnek veri kullanılacak.
[ERROR] 2026-05-23 08:31:28 | DataLoader | fastf1 yüklü değil. 'pip install fastf1' komutu çalıştırın.
[WARNING] 2026-05-23 08:31:28 | Utils | [SIMULATED] Great Britain için simüle veri üretiliyor. Gerçek veri için internet bağlantısı ve FastF1 gereklidir.
[WARNING] 2026-05-23 08:31:28 | Utils | [SIMULATED] Great Britain: 1040 satır, 20 pilot üretildi. Bu veriler gerçek değildir.
[INFO] 2026-05-23 08:31:28 | DataLoader | Preprocessing başlıyor...
[INFO] 2026-05-23 08:31:28 | Preprocessing | Preprocessing started: Great Britain (1040 satır)
[INFO] 2026-05-23 08:31:28 | Preprocessing | Preprocessing tamamlandı: 1040 satır (0 satır çıkarıldı).
[INFO] 2026-05-23 08:31:28 | Database | Great Britain: 1040 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 08:31:28 | DataLoader | Feature engineering başlıyor...
[INFO] 2026-05-23 08:31:28 | FeatureEngineering | Feature engineering başladı: Great Britain
[INFO] 2026-05-23 08:31:28 | FeatureEngineering | Feature engineering tamamlandı: 36 sütun mevcut.
[SUCCESS] 2026-05-23 08:31:28 | F1System | Great Britain: İşlenmiş veri kaydedildi (1040 tur).
[INFO] 2026-05-23 08:31:28 | EDA | EDA başlıyor: Great Britain
[INFO] 2026-05-23 08:31:29 | EDA | EDA tamamlandı: Great Britain
[INFO] 2026-05-23 08:31:29 | Analysis | Analizler başlıyor: Great Britain
[INFO] 2026-05-23 08:31:29 | Analysis | Tüm analizler tamamlandı: Great Britain
[INFO] 2026-05-23 08:31:29 | Models | ML pipeline başlıyor: Great Britain
[SUCCESS] 2026-05-23 08:31:29 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:31:29 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 08:31:29 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:31:29 | F1System | ML pipeline tamamlandı: Great Britain
[INFO] 2026-05-23 08:31:29 | InsightEngine | Insight engine çalışıyor: Great Britain
[INFO] 2026-05-23 08:31:29 | InsightEngine | Insight engine tamamlandı: Great Britain
[INFO] 2026-05-23 08:31:29 | Visualization | Grafik üretimi başlıyor: Great Britain
[INFO] 2026-05-23 08:31:31 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:31:31 | CacheManager | Analysis cache created: Great Britain → great_britain_v2.json
[INFO] 2026-05-23 08:31:31 | ReportGenerator | Rapor üretiliyor: Great Britain
[INFO] 2026-05-23 08:31:31 | ReportGenerator | Raporlar kaydedildi: great_britain_report_20260523_0831.md, great_britain_report_20260523_0831.txt
[INFO] 2026-05-23 08:31:31 | PDFReport | PDF raporu oluşturuldu: great_britain_report_20260523_0831.pdf
[SUCCESS] 2026-05-23 08:31:31 | F1System | Dashboard data is ready: Great Britain (3.8s)
[INFO] 2026-05-23 08:31:31 | DataLoader | ==================================================
[INFO] 2026-05-23 08:31:31 | DataLoader | Yarış yükleniyor: Belgium 2025
[WARNING] 2026-05-23 08:31:31 | DataLoader | fastf1 kütüphanesi bulunamadı. Örnek veri kullanılacak.
[ERROR] 2026-05-23 08:31:31 | DataLoader | fastf1 yüklü değil. 'pip install fastf1' komutu çalıştırın.
[WARNING] 2026-05-23 08:31:31 | Utils | [SIMULATED] Belgium için simüle veri üretiliyor. Gerçek veri için internet bağlantısı ve FastF1 gereklidir.
[WARNING] 2026-05-23 08:31:31 | Utils | [SIMULATED] Belgium: 880 satır, 20 pilot üretildi. Bu veriler gerçek değildir.
[INFO] 2026-05-23 08:31:31 | DataLoader | Preprocessing başlıyor...
[INFO] 2026-05-23 08:31:31 | Preprocessing | Preprocessing started: Belgium (880 satır)
[INFO] 2026-05-23 08:31:31 | Preprocessing | Preprocessing tamamlandı: 880 satır (0 satır çıkarıldı).
[INFO] 2026-05-23 08:31:31 | Database | Belgium: 880 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 08:31:31 | DataLoader | Feature engineering başlıyor...
[INFO] 2026-05-23 08:31:31 | FeatureEngineering | Feature engineering başladı: Belgium
[INFO] 2026-05-23 08:31:32 | FeatureEngineering | Feature engineering tamamlandı: 36 sütun mevcut.
[SUCCESS] 2026-05-23 08:31:32 | F1System | Belgium: İşlenmiş veri kaydedildi (880 tur).
[INFO] 2026-05-23 08:31:32 | EDA | EDA başlıyor: Belgium
[INFO] 2026-05-23 08:31:33 | EDA | EDA tamamlandı: Belgium
[INFO] 2026-05-23 08:31:33 | Analysis | Analizler başlıyor: Belgium
[INFO] 2026-05-23 08:31:33 | Analysis | Tüm analizler tamamlandı: Belgium
[INFO] 2026-05-23 08:31:33 | Models | ML pipeline başlıyor: Belgium
[SUCCESS] 2026-05-23 08:31:33 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:31:33 | F1System | Decision Tree model trained. Accuracy: 0.500
[SUCCESS] 2026-05-23 08:31:33 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:31:33 | F1System | ML pipeline tamamlandı: Belgium
[INFO] 2026-05-23 08:31:33 | InsightEngine | Insight engine çalışıyor: Belgium
[INFO] 2026-05-23 08:31:33 | InsightEngine | Insight engine tamamlandı: Belgium
[INFO] 2026-05-23 08:31:33 | Visualization | Grafik üretimi başlıyor: Belgium
[INFO] 2026-05-23 08:31:35 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:31:35 | CacheManager | Analysis cache created: Belgium → belgium_v2.json
[INFO] 2026-05-23 08:31:35 | ReportGenerator | Rapor üretiliyor: Belgium
[INFO] 2026-05-23 08:31:35 | ReportGenerator | Raporlar kaydedildi: belgium_report_20260523_0831.md, belgium_report_20260523_0831.txt
[INFO] 2026-05-23 08:31:35 | PDFReport | PDF raporu oluşturuldu: belgium_report_20260523_0831.pdf
[SUCCESS] 2026-05-23 08:31:35 | F1System | Dashboard data is ready: Belgium (3.8s)
[INFO] 2026-05-23 08:31:35 | DataLoader | ==================================================
[INFO] 2026-05-23 08:31:35 | DataLoader | Yarış yükleniyor: Italy 2025
[WARNING] 2026-05-23 08:31:35 | DataLoader | fastf1 kütüphanesi bulunamadı. Örnek veri kullanılacak.
[ERROR] 2026-05-23 08:31:35 | DataLoader | fastf1 yüklü değil. 'pip install fastf1' komutu çalıştırın.
[WARNING] 2026-05-23 08:31:35 | Utils | [SIMULATED] Italy için simüle veri üretiliyor. Gerçek veri için internet bağlantısı ve FastF1 gereklidir.
[WARNING] 2026-05-23 08:31:35 | Utils | [SIMULATED] Italy: 1060 satır, 20 pilot üretildi. Bu veriler gerçek değildir.
[INFO] 2026-05-23 08:31:35 | DataLoader | Preprocessing başlıyor...
[INFO] 2026-05-23 08:31:35 | Preprocessing | Preprocessing started: Italy (1060 satır)
[INFO] 2026-05-23 08:31:35 | Preprocessing | Preprocessing tamamlandı: 1060 satır (0 satır çıkarıldı).
[INFO] 2026-05-23 08:31:35 | Database | Italy: 1060 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 08:31:35 | DataLoader | Feature engineering başlıyor...
[INFO] 2026-05-23 08:31:35 | FeatureEngineering | Feature engineering başladı: Italy
[INFO] 2026-05-23 08:31:35 | FeatureEngineering | Feature engineering tamamlandı: 36 sütun mevcut.
[SUCCESS] 2026-05-23 08:31:35 | F1System | Italy: İşlenmiş veri kaydedildi (1060 tur).
[INFO] 2026-05-23 08:31:35 | EDA | EDA başlıyor: Italy
[INFO] 2026-05-23 08:31:36 | EDA | EDA tamamlandı: Italy
[INFO] 2026-05-23 08:31:36 | Analysis | Analizler başlıyor: Italy
[INFO] 2026-05-23 08:31:37 | Analysis | Tüm analizler tamamlandı: Italy
[INFO] 2026-05-23 08:31:37 | Models | ML pipeline başlıyor: Italy
[SUCCESS] 2026-05-23 08:31:37 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:31:37 | F1System | Decision Tree model trained. Accuracy: 0.833
[SUCCESS] 2026-05-23 08:31:37 | F1System | kNN model trained (k=5). Accuracy: 0.667
[SUCCESS] 2026-05-23 08:31:37 | F1System | ML pipeline tamamlandı: Italy
[INFO] 2026-05-23 08:31:37 | InsightEngine | Insight engine çalışıyor: Italy
[INFO] 2026-05-23 08:31:37 | InsightEngine | Insight engine tamamlandı: Italy
[INFO] 2026-05-23 08:31:37 | Visualization | Grafik üretimi başlıyor: Italy
[INFO] 2026-05-23 08:31:39 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:31:39 | CacheManager | Analysis cache created: Italy → italy_v2.json
[INFO] 2026-05-23 08:31:39 | ReportGenerator | Rapor üretiliyor: Italy
[INFO] 2026-05-23 08:31:39 | ReportGenerator | Raporlar kaydedildi: italy_report_20260523_0831.md, italy_report_20260523_0831.txt
[INFO] 2026-05-23 08:31:39 | PDFReport | PDF raporu oluşturuldu: italy_report_20260523_0831.pdf
[SUCCESS] 2026-05-23 08:31:39 | F1System | Dashboard data is ready: Italy (3.8s)
[WARNING] 2026-05-23 08:35:05 | Utils | [SIMULATED] Monaco için simüle veri üretiliyor. Gerçek veri için internet bağlantısı ve FastF1 gereklidir.
[WARNING] 2026-05-23 08:35:05 | Utils | [SIMULATED] Monaco: 1560 satır, 20 pilot üretildi. Bu veriler gerçek değildir.
[INFO] 2026-05-23 08:35:05 | Preprocessing | Preprocessing started: Monaco (1560 satır)
[INFO] 2026-05-23 08:35:05 | Preprocessing | Preprocessing tamamlandı: 1560 satır (0 satır çıkarıldı).
[INFO] 2026-05-23 08:35:05 | Database | Monaco: 1560 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 08:35:05 | FeatureEngineering | Feature engineering başladı: Monaco
[INFO] 2026-05-23 08:35:05 | FeatureEngineering | Feature engineering tamamlandı: 36 sütun mevcut.
[INFO] 2026-05-23 08:35:05 | Analysis | Analizler başlıyor: Monaco
[INFO] 2026-05-23 08:35:05 | Analysis | Tüm analizler tamamlandı: Monaco
[INFO] 2026-05-23 08:35:05 | Models | ML pipeline başlıyor: Monaco
[SUCCESS] 2026-05-23 08:35:05 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:35:05 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 08:35:05 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:35:05 | F1System | ML pipeline tamamlandı: Monaco
[INFO] 2026-05-23 08:35:05 | Visualization | Grafik üretimi başlıyor: Monaco
[INFO] 2026-05-23 08:35:07 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:35:07 | InsightEngine | Insight engine çalışıyor: Monaco
[INFO] 2026-05-23 08:35:07 | InsightEngine | Insight engine tamamlandı: Monaco
[INFO] 2026-05-23 08:35:08 | PDFReport | PDF raporu oluşturuldu: monaco_report_20260523_0835.pdf
[INFO] 2026-05-23 08:35:23 | Dashboard | API isteği: Bahrain
[INFO] 2026-05-23 08:35:23 | DataLoader | ==================================================
[INFO] 2026-05-23 08:35:23 | DataLoader | Yarış yükleniyor: Bahrain 2025
[SUCCESS] 2026-05-23 08:35:23 | F1System | Bahrain: Processed CSV'den yüklendi (1140 tur).
[INFO] 2026-05-23 08:35:23 | Analysis | Analizler başlıyor: Bahrain
[INFO] 2026-05-23 08:35:23 | Analysis | Tüm analizler tamamlandı: Bahrain
[INFO] 2026-05-23 08:35:23 | Models | ML pipeline başlıyor: Bahrain
[SUCCESS] 2026-05-23 08:35:23 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:35:23 | F1System | Decision Tree model trained. Accuracy: 0.833
[SUCCESS] 2026-05-23 08:35:23 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:35:23 | F1System | ML pipeline tamamlandı: Bahrain
[INFO] 2026-05-23 08:35:23 | InsightEngine | Insight engine çalışıyor: Bahrain
[INFO] 2026-05-23 08:35:23 | InsightEngine | Insight engine tamamlandı: Bahrain
[INFO] 2026-05-23 08:35:23 | Visualization | Grafik üretimi başlıyor: Bahrain
[INFO] 2026-05-23 08:35:25 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:35:25 | CacheManager | Analysis cache created: Bahrain → bahrain_v2.json
[INFO] 2026-05-23 08:35:25 | CacheManager | Cached analysis loaded: Bahrain (oluşturma: 2026-05-23 08:35:25)
[INFO] 2026-05-23 08:35:25 | Dashboard | API isteği: Monaco
[INFO] 2026-05-23 08:35:25 | DataLoader | ==================================================
[INFO] 2026-05-23 08:35:25 | DataLoader | Yarış yükleniyor: Monaco 2025
[SUCCESS] 2026-05-23 08:35:25 | F1System | Monaco: Processed CSV'den yüklendi (1560 tur).
[INFO] 2026-05-23 08:35:25 | Analysis | Analizler başlıyor: Monaco
[INFO] 2026-05-23 08:35:26 | Analysis | Tüm analizler tamamlandı: Monaco
[INFO] 2026-05-23 08:35:26 | Models | ML pipeline başlıyor: Monaco
[SUCCESS] 2026-05-23 08:35:26 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:35:26 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 08:35:26 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:35:26 | F1System | ML pipeline tamamlandı: Monaco
[INFO] 2026-05-23 08:35:26 | InsightEngine | Insight engine çalışıyor: Monaco
[INFO] 2026-05-23 08:35:26 | InsightEngine | Insight engine tamamlandı: Monaco
[INFO] 2026-05-23 08:35:26 | Visualization | Grafik üretimi başlıyor: Monaco
[INFO] 2026-05-23 08:35:28 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:35:28 | CacheManager | Analysis cache created: Monaco → monaco_v2.json
[INFO] 2026-05-23 08:37:24 | Database | Veritabanı tabloları hazır.
[INFO] 2026-05-23 08:37:24 | CacheManager | Cached analysis loaded: Bahrain (oluşturma: 2026-05-23 08:35:25)
[INFO] 2026-05-23 08:37:24 | CacheManager | Cached analysis loaded: Monaco (oluşturma: 2026-05-23 08:35:28)
[INFO] 2026-05-23 08:37:24 | CacheManager | Cached analysis loaded: Great Britain (oluşturma: 2026-05-23 08:31:31)
[INFO] 2026-05-23 08:37:24 | CacheManager | Cached analysis loaded: Belgium (oluşturma: 2026-05-23 08:31:35)
[INFO] 2026-05-23 08:37:24 | CacheManager | Cached analysis loaded: Italy (oluşturma: 2026-05-23 08:31:39)
[INFO] 2026-05-23 08:42:38 | Dashboard | API isteği: Bahrain
[INFO] 2026-05-23 08:42:38 | DataLoader | ==================================================
[INFO] 2026-05-23 08:42:38 | DataLoader | Yarış yükleniyor: Bahrain 2025
[SUCCESS] 2026-05-23 08:42:38 | F1System | Bahrain: Processed CSV'den yüklendi (1140 tur).
[INFO] 2026-05-23 08:42:38 | Analysis | Analizler başlıyor: Bahrain
[INFO] 2026-05-23 08:42:38 | Analysis | Tüm analizler tamamlandı: Bahrain
[INFO] 2026-05-23 08:42:38 | Models | ML pipeline başlıyor: Bahrain
[SUCCESS] 2026-05-23 08:42:39 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:42:39 | F1System | Decision Tree model trained. Accuracy: 0.833
[SUCCESS] 2026-05-23 08:42:39 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:42:39 | F1System | ML pipeline tamamlandı: Bahrain
[INFO] 2026-05-23 08:42:39 | InsightEngine | Insight engine çalışıyor: Bahrain
[INFO] 2026-05-23 08:42:39 | InsightEngine | Insight engine tamamlandı: Bahrain
[INFO] 2026-05-23 08:42:39 | Visualization | Grafik üretimi başlıyor: Bahrain
[INFO] 2026-05-23 08:42:41 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:42:41 | CacheManager | Analysis cache created: Bahrain → bahrain_v2.json
[INFO] 2026-05-23 08:42:41 | Dashboard | API isteği: Monaco
[INFO] 2026-05-23 08:42:41 | DataLoader | ==================================================
[INFO] 2026-05-23 08:42:41 | DataLoader | Yarış yükleniyor: Monaco 2025
[SUCCESS] 2026-05-23 08:42:41 | F1System | Monaco: Processed CSV'den yüklendi (1560 tur).
[INFO] 2026-05-23 08:42:41 | Analysis | Analizler başlıyor: Monaco
[INFO] 2026-05-23 08:42:41 | Analysis | Tüm analizler tamamlandı: Monaco
[INFO] 2026-05-23 08:42:41 | Models | ML pipeline başlıyor: Monaco
[SUCCESS] 2026-05-23 08:42:41 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 08:42:41 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 08:42:41 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 08:42:41 | F1System | ML pipeline tamamlandı: Monaco
[INFO] 2026-05-23 08:42:41 | InsightEngine | Insight engine çalışıyor: Monaco
[INFO] 2026-05-23 08:42:41 | InsightEngine | Insight engine tamamlandı: Monaco
[INFO] 2026-05-23 08:42:41 | Visualization | Grafik üretimi başlıyor: Monaco
[INFO] 2026-05-23 08:42:43 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 08:42:43 | CacheManager | Analysis cache created: Monaco → monaco_v2.json
[INFO] 2026-05-23 12:11:27 | Database | Veritabanı tabloları hazır.
[INFO] 2026-05-23 12:11:27 | CacheManager | Cached analysis loaded: Bahrain (oluşturma: 2026-05-23 08:42:41)
[INFO] 2026-05-23 12:11:27 | CacheManager | Cached analysis loaded: Monaco (oluşturma: 2026-05-23 08:42:43)
[INFO] 2026-05-23 12:11:27 | CacheManager | Cached analysis loaded: Great Britain (oluşturma: 2026-05-23 08:31:31)
[INFO] 2026-05-23 12:11:27 | CacheManager | Cached analysis loaded: Belgium (oluşturma: 2026-05-23 08:31:35)
[INFO] 2026-05-23 12:11:27 | CacheManager | Cached analysis loaded: Italy (oluşturma: 2026-05-23 08:31:39)
[INFO] 2026-05-23 12:13:03 | Dashboard | API isteği: Bahrain
[INFO] 2026-05-23 12:13:03 | DataLoader | ==================================================
[INFO] 2026-05-23 12:13:03 | DataLoader | Yarış yükleniyor: Bahrain 2025
[SUCCESS] 2026-05-23 12:13:03 | F1System | Bahrain: Processed CSV'den yüklendi (1140 tur).
[INFO] 2026-05-23 12:13:03 | Analysis | Analizler başlıyor: Bahrain
[INFO] 2026-05-23 12:13:03 | Analysis | Tüm analizler tamamlandı: Bahrain
[INFO] 2026-05-23 12:13:03 | Models | ML pipeline başlıyor: Bahrain
[SUCCESS] 2026-05-23 12:13:07 | F1System | K-Means tamamlandı: 3 küme, 20 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 12:13:07 | F1System | Decision Tree model trained. Accuracy: 0.833
[SUCCESS] 2026-05-23 12:13:07 | F1System | kNN model trained (k=5). Accuracy: 0.833
[SUCCESS] 2026-05-23 12:13:07 | F1System | ML pipeline tamamlandı: Bahrain
[INFO] 2026-05-23 12:13:07 | InsightEngine | Insight engine çalışıyor: Bahrain
[INFO] 2026-05-23 12:13:07 | InsightEngine | Insight engine tamamlandı: Bahrain
[INFO] 2026-05-23 12:13:07 | Visualization | Grafik üretimi başlıyor: Bahrain
[INFO] 2026-05-23 12:13:09 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 12:13:09 | CacheManager | Analysis cache created: Bahrain → bahrain_v2.json
[INFO] 2026-05-23 12:13:29 | DataLoader | ==================================================
[INFO] 2026-05-23 12:13:29 | DataLoader | Yarış yükleniyor: Bahrain 2025
[SUCCESS] 2026-05-23 12:13:29 | F1System | Bahrain: Processed CSV'den yüklendi (1140 tur).
[INFO] 2026-05-23 12:14:37 | Dashboard | API isteği: Australia
[INFO] 2026-05-23 12:14:37 | DataLoader | ==================================================
[INFO] 2026-05-23 12:14:37 | DataLoader | Yarış yükleniyor: Australia 2025
[INFO] 2026-05-23 12:14:40 | DataLoader | FastF1 cache etkinleştirildi: C:\Users\dgknb\Desktop\f1-race-intelligence-system\f1-race-intelligence-system\cache
[INFO] 2026-05-23 12:14:40 | DataLoader | Loading Australia GP 2025... (Deneme 1/3)
[INFO] 2026-05-23 12:14:46 | DataLoader | Australia: 927 tur, 20 pilot verisi çekildi.
[INFO] 2026-05-23 12:14:47 | DataLoader | Raw data saved: australia_laps_raw.csv
[INFO] 2026-05-23 12:14:47 | DataLoader | Preprocessing başlıyor...
[INFO] 2026-05-23 12:14:47 | Preprocessing | Preprocessing started: Australia (927 satır)
[INFO] 2026-05-23 12:14:47 | Preprocessing | Preprocessing tamamlandı: 858 satır (69 satır çıkarıldı).
[INFO] 2026-05-23 12:14:47 | Database | Australia: 858 tur SQLite'a kaydedildi.
[INFO] 2026-05-23 12:14:47 | DataLoader | Feature engineering başlıyor...
[INFO] 2026-05-23 12:14:47 | FeatureEngineering | Feature engineering başladı: Australia
[INFO] 2026-05-23 12:14:47 | FeatureEngineering | Feature engineering tamamlandı: 52 sütun mevcut.
[SUCCESS] 2026-05-23 12:14:47 | F1System | Australia: İşlenmiş veri kaydedildi (858 tur).
[INFO] 2026-05-23 12:14:47 | Analysis | Analizler başlıyor: Australia
[INFO] 2026-05-23 12:14:47 | Analysis | Tüm analizler tamamlandı: Australia
[INFO] 2026-05-23 12:14:47 | Models | ML pipeline başlıyor: Australia
[SUCCESS] 2026-05-23 12:14:48 | F1System | K-Means tamamlandı: 3 küme, 17 pilot sınıflandırıldı.
[SUCCESS] 2026-05-23 12:14:48 | F1System | Decision Tree model trained. Accuracy: 0.667
[SUCCESS] 2026-05-23 12:14:48 | F1System | kNN model trained (k=5). Accuracy: 0.667
[SUCCESS] 2026-05-23 12:14:48 | F1System | ML pipeline tamamlandı: Australia
[INFO] 2026-05-23 12:14:48 | InsightEngine | Insight engine çalışıyor: Australia
[INFO] 2026-05-23 12:14:48 | InsightEngine | Insight engine tamamlandı: Australia
[INFO] 2026-05-23 12:14:48 | Visualization | Grafik üretimi başlıyor: Australia
[INFO] 2026-05-23 12:14:49 | Visualization | Üretilen grafik sayısı: 12
[INFO] 2026-05-23 12:14:49 | CacheManager | Analysis cache created: Australia → australia_v2.json
[INFO] 2026-05-23 12:21:33 | DataLoader | ==================================================
[INFO] 2026-05-23 12:21:33 | DataLoader | Yarış yükleniyor: Australia 2025
[SUCCESS] 2026-05-23 12:21:33 | F1System | Australia: Processed CSV'den yüklendi (858 tur).
[INFO] 2026-05-23 12:24:18 | Dashboard | API isteği: Bahrain
[INFO] 2026-05-23 12:24:18 | DataLoader | ==================================================
[INFO] 2026-05-23 12:24:18 | DataLoader | Yarış yükleniyor: Bahrain 2025
[SUCCESS] 2026-05-23 12:24:18 | F1System | Bahrain: Processed CSV'den yüklendi (1140 tur).
[INFO] 2026-05-23 12:24:18 | Analysis | Analizler başlıyor: Bahrain
[INFO] 2026-05-23 12:24:19 | Analysis | Tüm analizler tamamlandı: Bahrain
[INFO] 2026-05-23 12:24:19 | Models | ML pipeline başlıyor: Bahrain
