Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,TrackTemp,Humidity,RaceName
0 days 02:17:43.804000,NOR,4,69.357,55.0,3.0,,,17.285,30.762,21.31,0 days 02:16:51.766000,0 days 02:17:22.528000,0 days 02:17:43.838000,296.0,233.0,283.0,296.0,False,MEDIUM,3.0,True,McLaren,0 days 02:16:34.447000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:18:52.331000,NOR,4,68.527,56.0,3.0,,,17.296,30.512,20.719,0 days 02:18:01.134000,0 days 02:18:31.646000,0 days 02:18:52.365000,294.0,235.0,277.0,298.0,True,MEDIUM,4.0,True,McLaren,0 days 02:17:43.804000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:20:00.883000,NOR,4,68.552,57.0,3.0,,,17.361,30.397,20.794,0 days 02:19:09.726000,0 days 02:19:40.123000,0 days 02:20:00.917000,294.0,234.0,276.0,298.0,False,MEDIUM,5.0,True,McLaren,0 days 02:18:52.331000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:21:09.209000,NOR,4,68.326,58.0,3.0,,,17.288,30.495,20.543,0 days 02:20:18.205000,0 days 02:20:48.700000,0 days 02:21:09.243000,300.0,236.0,277.0,300.0,True,MEDIUM,6.0,True,McLaren,0 days 02:20:00.883000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:22:17.644000,NOR,4,68.435,59.0,3.0,,,17.375,30.383,20.677,0 days 02:21:26.618000,0 days 02:21:57.001000,0 days 02:22:17.678000,297.0,236.0,278.0,299.0,False,MEDIUM,7.0,True,McLaren,0 days 02:21:09.209000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:23:26.322000,NOR,4,68.678,60.0,3.0,,,17.427,30.587,20.664,0 days 02:22:35.105000,0 days 02:23:05.692000,0 days 02:23:26.356000,302.0,234.0,278.0,301.0,False,MEDIUM,8.0,True,McLaren,0 days 02:22:17.644000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:24:34.594000,NOR,4,68.272,61.0,3.0,,,17.298,30.357,20.617,0 days 02:23:43.654000,0 days 02:24:14.011000,0 days 02:24:34.628000,302.0,239.0,278.0,298.0,True,MEDIUM,9.0,True,McLaren,0 days 02:23:26.322000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:25:43.259000,NOR,4,68.665,62.0,3.0,,,17.422,30.684,20.559,0 days 02:24:52.050000,0 days 02:25:22.734000,0 days 02:25:43.293000,303.0,235.0,276.0,297.0,False,MEDIUM,10.0,True,McLaren,0 days 02:24:34.594000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:26:51.957000,NOR,4,68.698,63.0,3.0,,,17.356,30.682,20.66,0 days 02:26:00.649000,0 days 02:26:31.331000,0 days 02:26:51.991000,300.0,233.0,277.0,296.0,False,MEDIUM,11.0,True,McLaren,0 days 02:25:43.259000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:28:00.612000,NOR,4,68.655,64.0,3.0,,,17.382,30.638,20.635,0 days 02:27:09.373000,0 days 02:27:40.011000,0 days 02:28:00.646000,300.0,235.0,277.0,299.0,False,MEDIUM,12.0,True,McLaren,0 days 02:26:51.957000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
